,date,akoka_local_t3a,amuwo_local_t3,apapa_mains_1,apapa_mains_2,apapa_road_local_t1,apapa_road_local_t2,badia_33,causeway_1_33,causeway_2_33,flour_mills,naval_base,nrc_(akangba),nrc_(akoka),sabo_33,unilag,total_max_capacity,total_feeder_deficit,total_energy_deficit
250,2019-09-08,226.0,45.0,154.5,110.5,118.60000000000001,114.40000000000013,120.00000000000006,227.10000000000002,203.59999999999997,0.0,122.89999999999996,248.60000000000005,5.0,132.29999999999998,173.0,3114.800000000001,5116.300000000001,2001.5
251,2019-09-09,226.0,45.0,141.7,151.8,123.50000000000001,99.50000000000011,61.90000000000009,229.10000000000002,244.2,0.0,122.89999999999996,163.30000000000007,5.0,127.29999999999998,173.0,3114.800000000001,5029.000000000002,1914.2000000000007
252,2019-09-10,226.0,56.0,139.5,101.5,113.3,99.20000000000013,62.60000000000005,124.60000000000002,333.7,0.0,122.89999999999996,176.00000000000006,5.0,123.29999999999998,173.0,3114.800000000001,4971.4000000000015,1856.6000000000004
253,2019-09-11,226.0,62.0,148.5,116.5,110.90000000000003,112.00000000000011,90.30000000000001,88.00000000000006,372.0,0.0,122.89999999999996,154.70000000000002,5.0,136.29999999999998,173.0,3114.800000000001,5032.9000000000015,1918.1000000000004
254,2019-09-12,226.0,78.0,115.5,220.5,107.10000000000004,166.0000000000001,116.10000000000008,92.30000000000007,372.0,0.0,122.89999999999996,159.70000000000002,5.0,128.29999999999998,173.0,3114.800000000001,5197.200000000001,2082.3999999999996
255,2019-09-13,226.0,46.0,16.5,240.5,96.20000000000006,108.50000000000014,115.40000000000009,83.00000000000006,372.0,0.0,122.89999999999996,167.00000000000003,5.0,126.29999999999998,173.0,3114.800000000001,5013.100000000001,1898.3000000000002
256,2019-09-14,226.0,39.0,74.5,240.5,113.1,117.60000000000011,98.70000000000005,111.80000000000007,372.0,0.0,122.89999999999996,215.40000000000003,5.0,128.29999999999998,173.0,3114.800000000001,5152.600000000001,2037.8000000000002
257,2019-09-15,226.0,62.5,60.5,240.5,109.49999999999999,124.50000000000011,166.90000000000006,173.70000000000005,343.2,0.0,122.89999999999996,181.70000000000005,5.0,156.29999999999998,173.0,3114.800000000001,5261.000000000002,2146.2000000000007
258,2019-09-16,226.0,55.0,0.0,240.5,100.80000000000005,107.40000000000012,70.00000000000006,235.60000000000002,227.00000000000003,0.0,122.89999999999996,167.20000000000005,5.0,164.29999999999998,173.0,3114.800000000001,5009.500000000001,1894.6999999999998
259,2019-09-17,226.0,44.0,9.5,240.5,105.10000000000004,117.40000000000015,92.10000000000002,226.70000000000002,208.09999999999997,0.0,122.89999999999996,327.70000000000005,5.0,121.29999999999998,173.0,3114.800000000001,5134.100000000001,2019.3000000000002
